"GEOID","TOTAL"
"290679501003114","20"
"290679501003115","0"
"290679501003116","0"
"290679501003117","4"
"290679501003118","3"
"290679501003119","0"
"290679501003120","4"
"290679501003121","4"
"290679501003122","30"
"290679501003123","2"
"290679501003124","0"
"290679501003125","0"
"290679501003126","0"
"290679501003127","0"
"290679501003128","9"
"290679501003129","3"
"290679501003130","0"
"290679501003131","0"
"290679501003132","0"
"290679501003133","13"
"290679501003134","3"
"290679501003135","3"
"290679501003136","0"
"290679501003137","0"
"290679501003138","10"
"290679501003139","28"
"290679501003140","13"
"290679501003141","20"
"290679501003142","0"
"290679501003143","0"
"290679501003144","0"
"290679501003145","0"
"290679501003146","13"
"290679501003147","9"
"290679501003148","4"
"290679501003149","11"
"290679501003150","0"
"290679501003151","0"
"290679501003152","4"
"290679501003153","0"
"290679501003154","0"
"290679501003155","2"
"290679501003156","0"
"290679501003157","0"
"290679501003158","0"
"290679501003159","3"
"290679501003160","0"
"290679501003161","8"
"290679501003162","20"
"290679501003163","0"
"290679501003164","0"
"290679501003165","0"
"290679501003166","0"
"290679501003167","0"
"290679501003168","0"
"290679501003169","10"
"290679501003170","1"
"290679501003171","0"
"290679501003172","0"
"290679501003173","0"
"290679501003174","0"
"290679501003175","9"
"290679501003176","0"
"290679501003177","4"
"290679501003178","0"
"290679501003179","0"
"290679501003180","0"
"290679501003181","0"
"290679501003182","5"
"290679501003183","3"
"290679501003184","9"
"290679501003185","8"
"290679501003186","12"
"290679501003187","0"
"290679501003188","5"
"290679501003189","14"
"290679501003190","7"
"290679501003191","14"
"290679501003192","10"
"290679501003193","0"
"290679501003194","12"
"290679501003195","3"
"290679501003196","0"
"290679501003197","9"
"290679501003198","7"
"290679501003199","2"
"290679501003200","12"
"290679501003201","4"
"290679501003202","10"
"290679501003203","0"
"290679501003204","0"
"290679501003205","11"
"290679501003206","0"
"290679501003207","3"
"290679501003208","8"
"290679501003209","0"
"290679501003210","4"
"290679501003211","0"
"290679501003212","0"
"290679501003213","4"
"290679501003214","0"
"290679501003215","0"
"290679501003216","1"
"290679501003217","6"
"290679501003218","7"
"290679501003219","4"
"290679501003220","0"
"290679501003221","0"
"290679501003222","0"
"290679501003223","2"
"290679501003224","2"
"290679501003225","0"
"290679501003226","0"
"290679501003227","0"
"290679501003228","0"
"290679501003229","0"
"290679501003230","0"
"290679501003231","0"
"290679501003232","0"
"290679501003233","0"
"290679501003234","0"
"290679501003235","23"
"290679501003236","0"
"290679501003237","0"
"290679501003238","0"
"290679501003239","4"
"290679501003240","9"
"290679501003241","0"
"290679501003242","0"
"290679501003243","0"
"290679501003244","0"
"290679501003245","0"
"290679501003246","0"
"290679502001000","18"
"290679502001001","4"
"290679502001002","23"
"290679502001003","72"
"290679502001004","13"
"290679502001005","17"
"290679502001006","0"
"290679502001007","2"
"290679502001008","1"
"290679502001009","35"
"290679502001010","0"
"290679502001011","21"
"290679502001012","11"
"290679502001013","65"
"290679502001014","4"
"290679502001015","7"
"290679502001016","11"
"290679502001017","1"
"290679502001018","19"
"290679502001019","24"
"290679502001020","2"
"290679502001021","4"
"290679502001022","9"
"290679502001023","6"
"290679502001024","7"
"290679502001025","0"
"290679502001026","0"
"290679502001027","0"
"290679502001028","4"
"290679502001029","0"
"290679502001030","16"
"290679502001031","9"
"290679502001032","0"
"290679502001033","0"
"290679502001034","21"
"290679502001035","4"
"290679502001036","0"
"290679502001037","23"
"290679502001038","4"
"290679502001039","4"
"290679502001040","0"
"290679502001041","19"
"290679502001042","2"
"290679502001043","0"
"290679502001044","11"
"290679502001045","1"
"290679502001046","11"
"290679502001047","0"
"290679502001048","1"
"290679502001049","10"
"290679502001050","0"
"290679502001051","12"
"290679502001052","28"
"290679502001053","0"
"290679502001054","1"
"290679502001055","0"
"290679502001056","0"
"290679502001057","0"
"290679502001058","9"
"290679502001059","1"
"290679502001060","0"
"290679502001061","0"
"290679502001062","51"
"290679502001063","22"
"290679502001064","21"
"290679502001065","9"
"290679502001066","16"
"290679502001067","4"
"290679502001068","8"
"290679502001069","2"
"290679502001070","12"
"290679502001071","0"
"290679502001072","27"
"290679502001073","0"
"290679502001074","39"
"290679502001075","11"
"290679502001076","25"
"290679502001077","0"
"290679502001078","3"
"290679502001079","2"
"290679502001080","0"
"290679502001081","0"
"290679502001082","9"
"290679502001083","5"
"290679502001084","7"
"290679502001085","0"
"290679502001086","0"
"290679502001087","0"
"290679502001088","0"
"290679502001089","0"
"290679502001090","0"
"290679502001091","0"
"290679502001092","5"
"290679502001093","0"
"290679502001094","0"
"290679502001095","0"
"290679502001096","2"
"290679502001097","0"
"290679502001098","15"
"290679502001099","0"
"290679502001100","0"
"290679502001101","2"
"290679502001102","9"
"290679502001103","0"
"290679502002000","3"
"290679502002001","6"
"290679502002002","0"
"290679502002003","3"
"290679502002004","0"
"290679502002005","0"
"290679502002006","46"
"290679502002007","0"
"290679502002008","43"
"290679502002009","20"
"290679502002010","29"
"290679502002011","0"
"290679502002012","10"
"290679502002013","1"
"290679502002014","0"
"290679502002015","24"
"290679502002016","47"
"290679502002017","0"
"290679502002018","3"
"290679502002019","7"
"290679502002020","10"
"290679502002021","0"
"290679502002022","8"
"290679502002023","5"
"290679502002024","0"
"290679502002025","15"
"290679502002026","17"
"290679502002027","0"
"290679502002028","11"
"290679502002029","1"
"290679502002030","7"
"290679502002031","32"
"290679502002032","7"
"290679502002033","0"
"290679502002034","23"
"290679502002035","19"
"290679502002036","25"
"290679502002037","13"
"290679502002038","25"
"290679502002039","16"
"290679502002040","11"
"290679502002041","3"
"290679502002042","11"
"290679502002043","8"
"290679502002044","26"
"290679502002045","0"
"290679502002046","0"
"290679502002047","10"
"290679502002048","0"
"290679502002049","8"
"290679502002050","27"
"290679502002051","0"
"290679502002052","1"
"290679502002053","2"
"290679502002054","2"
"290679502002055","8"
"290679502002056","15"
"290679502002057","4"
"290679502002058","4"
"290679502002059","0"
"290679502002060","0"
"290679502002061","5"
"290679502002062","6"
"290679502002063","13"
"290679502002064","0"
"290679502002065","2"
"290679502002066","10"
"290679502002067","7"
"290679502002068","18"
"290679502002069","8"
"290679502002070","0"
"290679502002071","37"
"290679502002072","0"
"290679502002073","0"
"290679502002074","18"
"290679502002075","9"
"290679502002076","12"
"290679502002077","5"
"290679502002078","6"
"290679502002079","7"
"290679502002080","8"
"290679502002081","0"
"290679502002082","15"
"290679502002083","0"
"290679502002084","0"
"290679502002085","15"
"290679502002086","25"
"290679502002087","5"
"290679502002088","4"
"290679502002089","10"
"290679502002090","0"
"290679502002091","10"
"290679502002092","4"
"290679502002093","20"
"290679502002094","0"
"290679502002095","5"
"290679502002096","16"
"290679502002097","11"
"290679502002098","0"
"290679502002099","18"
"290679502002100","14"
"290679502002101","11"
"290679502002102","21"
"290679502002103","0"
"290679502002104","23"
"290679502002105","0"
"290679502002106","27"
"290679502002107","3"
"290679502002108","4"
"290679502002109","5"
"290679502002110","12"
"290679502002111","5"
"290679502002112","1"
"290679502002113","0"
"290679502002114","13"
"290679502002115","4"
"290679502002116","1"
"290679502002117","24"
"290679502002118","0"
"290679502002119","8"
"290679502002120","0"
"290679502002121","5"
"290679502002122","2"
"290679502002123","0"
"290679502002124","0"
"290679502002125","40"
"290679502002126","0"
"290679502002127","0"
"290679502002128","0"
"290679502002129","0"
"290679502002130","2"
"290679502002131","10"
"290679502002132","0"
"290679502002133","27"
"290679502002134","20"
"290679502002135","6"
"290679502002136","0"
"290679502002137","8"
"290679502002138","0"
"290679502002139","0"
"290679502002140","0"
"290679502002141","0"
"290679502002142","20"
"290679502002143","6"
"290679502002144","23"
"290679502002145","0"
"290679502002146","6"
"290679502002147","0"
"290679502002148","0"
"290679502002149","0"
"290679502002150","21"
"290679502002151","5"
"290679502003000","15"
"290679502003001","1"
"290679502003002","3"
"290679502003003","22"
"290679502003004","0"
"290679502003005","19"
"290679502003006","0"
"290679502003007","6"
"290679502003008","1"
"290679502003009","0"
"290679502003010","0"
"290679502003011","0"
"290679502003012","1"
"290679502003013","0"
"290679502003014","0"
"290679502003015","65"
"290679502003016","35"
"290679502003017","1"
"290679502003018","0"
"290679502003019","0"
"290679502003020","0"
"290679502003021","0"
"290679502003022","9"
"290679502003023","4"
"290679502003024","10"
"290679502003025","13"
"290679502003026","0"
"290679502003027","24"
"290679502003028","9"
"290679502003029","22"
"290679502003030","0"
"290679502003031","0"
"290679502003032","0"
"290679502003033","0"
"290679502003034","2"
"290679502003035","0"
"290679502003036","7"
"290679502003037","3"
"290679502003038","4"
"290679502003039","0"
"290679502003040","5"
"290679502003041","15"
"290679502003042","7"
"290679502003043","1"
"290679502003044","29"
"290679502003045","4"
"290679502003046","0"
"290679502003047","0"
"290679502003048","5"
"290679502003049","11"
"290679502003050","4"
"290679502003051","10"
"290679502003052","21"
"290679502003053","0"
"290679502003054","22"
"290679502003055","2"
"290679502003056","7"
"290679502003057","10"
"290679502003058","0"
"290679502003059","10"
"290679502003060","0"
"290679502003061","25"
"290679502003062","8"
"290679502003063","2"
"290679502003064","3"
"290679502003065","0"
"290679502003066","0"
"290679502003067","7"
"290679502003068","7"
"290679502003069","0"
"290679502003070","9"
"290679502003071","7"
"290679502003072","2"
"290679502003073","11"
"290679502003074","8"
"290679502003075","0"
"290679502003076","0"
"290679502003077","14"
"290679502003078","0"
"290679502003079","0"
"290679502003080","20"
"290679502003081","8"
"290679502003082","11"
"290679502003083","5"
"290679502003084","0"
"290679502003085","39"
"290679502003086","39"
"290679502003087","5"
"290679502003088","0"
"290679502003089","0"
"290679502003090","0"
"290679502003091","34"
"290679502003092","4"
"290679502003093","0"
"290679502003094","0"
"290679502003095","71"
"290679502003096","5"
"290679502003097","67"
"290679502003098","43"
"290679502003099","14"
"290679502003100","14"
"290679502003101","10"
"290679502003102","9"
"290679502003103","21"
"290679502003104","0"
"290679502003105","8"
"290679502003106","0"
"290679502003107","23"
"290679502003108","18"
"290679502003109","32"
"290679502003110","5"
"290679502003111","16"
"290679502003112","0"
"290679502003113","5"
"290679502003114","0"
"290679502003115","11"
"290679502003116","83"
"290679502003117","23"
"290679502003118","0"
"290679502003119","0"
"290679502003120","0"
"290679502003121","4"
"290679502003122","29"
"290679502003123","0"
"290679502003124","0"
"290679502003125","10"
"290679502003126","7"
"290679502003127","0"
"290679502003128","0"
"290679502003129","0"
"290679502003130","10"
"290679502003131","16"
"290679502003132","14"
"290679502003133","11"
"290679502003134","0"
"290679502003135","0"
"290679502003136","2"
"290679502003137","0"
"290679502003138","0"
"290679502003139","52"
"290679502003140","22"
"290679502003141","5"
"290679502003142","0"
"290679502003143","49"
"290679502003144","0"
"290679502003145","7"
"290679502003146","4"
"290679502003147","28"
"290679502003148","27"
"290679502003149","38"
"290679502003150","13"
"290679502003151","0"
"290679502003152","7"
"290679502003153","10"
"290679502003154","0"
"290679502003155","4"
"290679502003156","0"
"290679502003157","0"
"290679502003158","9"
"290679502003159","23"
"290679502003160","0"
"290679502003161","0"
"290679502003162","0"
"290679502003163","0"
"290679502003164","0"
"290679502003165","0"
"290679502003166","0"
"290679502003167","0"
"290679502003168","0"
"290679502003169","0"
"290679502003170","0"
"290679502003171","0"
"290679502003172","0"
"290679502003173","21"
"290679502003174","0"
"290679502003175","0"
"290679502004000","0"
"290679502004001","0"
"290679502004002","7"
"290679502004003","2"
"290679502004004","0"
"290679502004005","11"
"290679502004006","0"
"290679502004007","32"
"290679502004008","11"
"290679502004009","6"
"290679502004010","0"
"290679502004011","0"
"290679502004012","0"
"290679502004013","1"
"290679502004014","13"
"290679502004015","0"
"290679502004016","0"
"290679502004017","11"
"290679502004018","0"
"290679502004019","2"
"290679502004020","0"
"290679502004021","0"
"290679502004022","0"
"290679502004023","4"
"290679502004024","12"
"290679502004025","0"
"290679502004026","0"
"290679502004027","0"
"290679502004028","13"
"290679502004029","0"
"290679502004030","1"
"290679502004031","0"
"290679502004032","12"
"290679502004033","0"
"290679502004034","0"
"290679502004035","0"
"290679502004036","3"
"290679502004037","0"
"290679502004038","14"
"290679502004039","0"
"290679502004040","0"
"290679502004041","10"
"290679502004042","0"
"290679502004043","9"
"290679502004044","0"
"290679502004045","10"
"290679502004046","4"
"290679502004047","5"
"290679502004048","17"
"290679502004049","0"
"290679502004050","3"
